,user_id,book_id,is_read,rating,is_reviewed
4213242,13260,423,0,0,0
4213259,25550,14067,1,4,0
4213959,143784,1508,0,0,0
4214224,274823,18805,0,0,0
4215112,173337,44546,1,4,1
4216082,91080,14812,1,4,0
4216115,293411,15719,0,0,0
4216545,178854,106175,1,0,0
4216637,622008,14067,1,5,0
4217175,123072,15943,1,3,0
4217472,248678,36258,0,0,0
4217657,285274,249860,0,0,0
4217792,345434,1368,0,0,0
4217936,340842,423,1,4,0
4218062,154216,1508,0,0,0
4218376,366100,105077,1,5,0
4219939,343501,14812,1,3,0
4219951,238124,307631,0,0,0
4220134,99909,51600,1,3,1
4220244,125081,59854,1,4,0
4220417,577371,21293,1,4,0
4221238,339547,1508,0,0,0
4221309,149036,1368,0,0,0
4221701,292241,1368,1,0,0
4221770,105985,264929,1,4,0
4222134,128337,22462,0,0,0
4223019,37318,14812,0,0,0
4223068,158954,423,1,3,0
4223390,329899,486085,0,0,0
4223641,432299,279926,1,5,0
4223992,307314,113671,1,4,0
4224237,259136,111007,0,0,0
4224279,57742,23012,1,5,1
4224409,296947,1368,0,0,0
4224843,262249,1368,1,5,1
4225012,279148,19054,0,0,0
4225613,13457,103844,0,0,0
4225674,66702,1508,0,0,0
4225829,80613,1368,1,4,0
4225914,193947,14063,1,4,0
4226471,202516,14067,1,2,0
4226679,534818,14067,1,3,0
4227002,248374,1368,0,0,0
4227065,237504,39307,1,5,0
4227067,308612,62399,1,5,0
4228023,108085,1508,1,4,0
4228120,77633,1368,0,0,0
4229153,24818,17720,1,5,0
4230009,31314,17720,1,2,0
4230722,715076,14067,1,4,0
4231030,651808,1368,0,0,0
4231239,289057,47766,1,0,0
4231257,117194,18600,1,4,0
4231266,375643,51104,0,0,0
4231432,419727,55463,0,0,0
4231561,139957,423,1,4,0
4231667,614572,14067,1,5,0
4231698,435594,24719,0,0,0
4231943,101899,249508,0,0,0
4232068,212953,39795,0,0,0
4232154,16429,53774,1,5,1
4232845,361242,423,1,3,0
4233177,348318,14067,0,0,0
4233360,174368,27342,0,0,0
4233525,70489,58930,1,4,0
4233905,232278,765654,0,0,0
4234069,438400,53774,0,0,0
4234082,466025,1368,0,0,0
4234603,32154,14067,0,0,0
4235023,329314,423,1,5,0
4235758,42266,51104,0,0,0
4235990,148085,18600,1,4,0
4236014,188746,102241,0,0,0
4236494,693040,1368,0,0,0
4236763,216829,50621,0,0,0
4236892,766909,28669,1,5,0
4236938,115854,1368,0,0,0
4237422,197713,1508,0,0,0
4237508,295722,14067,1,3,0
4237699,38301,346280,0,0,0
4237823,360375,423,1,4,0
4238348,306688,1368,0,0,0
4240165,178077,423,0,0,0
4240264,188724,123729,0,0,0
4240559,235576,49834,1,5,1
4241594,56070,151390,1,0,0
4241699,131318,692236,1,5,0
4241991,412070,29399,0,0,0
4242676,405018,75644,1,4,0
4242938,338811,27342,0,0,0
4243638,152887,1368,0,0,0
4243899,96837,36253,1,0,0
4244639,141880,302070,1,4,1
4245092,621933,423,1,5,0
4245135,357767,1368,0,0,0
4245422,551877,14067,1,5,0
4246204,138983,19534,1,4,1
4246667,269386,1508,0,0,0
4246727,8398,48002,0,0,0
4247363,319132,14812,1,3,0
4249314,113208,1368,1,5,0
4249790,568057,34732,0,0,0
4249913,296491,3075,0,0,0
4250323,316851,1368,0,0,0
4251108,150829,1368,0,0,0
4251354,203592,1368,1,0,0
4252563,189879,438132,0,0,0
4252767,276615,423,1,3,0
4253799,96599,16204,0,0,0
4254252,21027,157824,1,5,0
4254528,350350,14063,1,2,0
4255623,252156,456184,1,4,0
4256575,183994,19054,0,0,0
4258087,125703,102241,0,0,0
4258181,700048,14063,1,4,0
4258560,167520,1427086,1,4,0
4259594,96056,23012,0,0,0
4261570,865256,14067,0,0,0
4261757,172470,14067,1,5,0
4262211,125476,19534,1,3,0
4264319,404179,1368,1,4,0
4264713,150920,6600,1,0,0
4264748,242495,6600,0,0,0
4265802,181521,36258,0,0,0
4266552,184735,269670,0,0,0
4266602,271647,37264,0,0,0
4266882,131304,249867,0,0,0
4267860,10767,17720,0,0,0
4269362,249511,65832,0,0,0
4269484,166458,39307,1,4,0
4270954,386132,39307,1,2,0
4271964,228479,47763,1,4,1
4272304,294824,1525138,1,2,0
4272765,252383,62399,1,5,0
4273045,383847,1368,0,0,0
4273089,93021,51104,0,0,0
4273196,387792,14067,1,5,0
4274810,278787,1368,0,0,0
4275123,160175,158385,1,0,0
4275736,760566,14067,1,0,0
4276106,115873,162186,1,3,0
4276366,370336,14067,0,0,0
4276719,137348,1368,1,0,0
4276981,235282,374301,0,0,0
4277447,113025,10530,0,0,0
4277729,439268,47620,0,0,0
4277836,77896,64485,0,0,0
4278371,40144,423,1,4,0
4278489,10444,423,0,0,0
4278505,258351,1301588,0,0,0
4278587,435576,168018,0,0,0
4279003,76820,1368,1,4,0
4280133,407229,47620,1,5,0
4280449,247108,1368,1,2,0
4280648,267123,1368,0,0,0
4281468,84907,34732,1,3,0
4281756,356108,239935,0,0,0
4282454,428520,37264,1,3,0
4284359,58128,23055,1,4,1
4285214,275404,1508,0,0,0
4285834,684807,18600,0,0,0
4288015,409467,18600,1,5,0
4288224,186065,1368,0,0,0
4288561,167469,39307,0,0,0
4289569,356460,423,0,0,0
4289575,72323,1368,1,0,0
4289797,179773,1368,1,5,0
4289914,180688,1368,1,5,1
4289977,630058,1368,0,0,0
4290072,171698,23012,1,4,0
4290208,79865,59854,1,5,0
4290901,433157,423,0,0,0
4291580,387702,17125,0,0,0
4291648,125382,17720,1,4,1
4291661,407582,19534,1,4,0
4291880,164706,47620,1,3,0
4292310,390544,14067,1,4,0
4292983,220564,1508,1,2,0
4293678,94487,1368,0,0,0
4293911,279138,621285,1,3,0
4294489,205698,1368,0,0,0
4294817,59795,22465,1,3,0
4295082,115509,1742630,1,2,0
4295200,283297,1368,0,0,0
4295337,423768,1508,1,4,1
4296916,11943,14067,1,3,0
4297266,119271,1368,0,0,0
4297290,236718,1368,1,5,1
4297427,187381,223349,0,0,0
4298539,295660,24530,0,0,0
4298676,157714,86530,1,5,0
4299070,341178,39307,1,5,0
4299116,117244,1368,0,0,0
4299723,318611,1508,1,4,0
4300045,128394,39307,0,0,0
4301361,279592,39307,1,5,0
4302217,91442,22465,0,0,0
4302447,415360,16204,1,4,0
4302453,434962,1368,0,0,0
4302511,90928,1367,1,3,0
4302618,393425,423,0,0,0
4302781,352082,22462,1,2,0
4303372,73469,16204,0,0,0
4303792,167307,1368,0,0,0
4305466,303346,1368,0,0,0
4305489,275152,24711,1,3,0
4305828,104896,19534,1,3,0
4306618,630725,1368,0,0,0
4307047,51522,13892,0,0,0
4308054,146164,38424,0,0,0
4309218,73067,1368,1,3,0
4312145,188574,22469,1,5,0
4312151,424580,1508,0,0,0
4312727,280042,11219,1,3,0
4312792,713653,14063,1,4,0
4313010,81539,29399,1,5,0
4313458,129821,1368,1,5,0
4314884,257578,1368,1,5,1
4315252,375612,23012,1,4,0
4315384,102664,1368,0,0,0
4315607,12362,8509,1,4,1
4315838,117549,440674,0,0,0
4316221,294297,14812,0,0,0
4317813,150873,19054,1,5,0
4318222,375107,14067,1,4,0
4318529,189696,18600,0,0,0
4318622,375793,75648,0,0,0
4318715,199644,450275,0,0,0
4319330,686665,1368,1,5,0
4319663,352873,407699,1,4,0
4320733,412962,211484,0,0,0
4320735,8525,423,1,3,0
4321129,106515,51600,0,0,0
4321795,229280,1368,1,3,0
4322565,108854,15719,0,0,0
4322971,8528,65832,0,0,0
4323457,20593,1368,1,5,0
4323467,179331,423,0,0,0
4324156,128872,1368,0,0,0
4324234,338980,36258,0,0,0
4325184,287315,37264,1,1,1
4325506,741783,1368,0,0,0
4325511,110616,51104,1,3,1
4326280,357978,151390,1,4,0
4326377,148164,14067,0,0,0
4326669,117719,14063,1,3,0
4327046,89813,105077,0,0,0
4327224,157190,58930,0,0,0
4327478,28245,14067,1,0,0
4328319,90803,1508,0,0,0
4328542,192578,51104,0,0,0
4328750,741499,14067,1,0,0
4329668,84062,14067,1,5,0
4330558,436012,14063,1,3,0
4330965,263171,58930,1,4,0
4331687,104969,22460,1,4,0
4332977,95397,1368,0,0,0
4333540,123378,1508,0,0,1
4334061,388174,14812,1,2,1
4334306,26587,34540,0,0,0
4335406,350326,6600,0,0,0
4335765,244301,471565,1,3,0
4338781,133171,14812,1,4,0
4338879,597997,720714,1,4,0
4340135,391029,291961,0,0,0
4340347,147807,47766,1,4,0
4341057,19112,14067,0,0,0
4341174,54997,16204,1,4,0
4341317,29536,22307,1,5,0
4342037,72891,1368,0,0,0
4342164,46912,159296,0,0,0
4342847,142723,15943,0,0,0
4343870,338307,18805,1,5,0
4344243,153411,36253,0,0,0
4344249,84999,14812,1,5,0
4344783,439742,115064,1,5,1
4344857,368165,1508,0,0,0
4344864,60536,57526,0,0,0
4345204,422775,423,0,0,0
4346430,187904,1368,0,0,0
4347541,298122,111005,0,0,0
4348424,153505,423,0,0,0
4348658,302855,1368,1,5,0
4349313,8586,1368,1,5,0
4349529,303635,1777349,0,0,0
4349734,284881,3075,1,3,0
4350622,54525,16204,1,3,0
4351094,212879,1368,1,4,0
4351904,251406,10533,0,0,0
4352098,160396,15943,1,5,0
4352301,524024,1368,0,0,0
4352395,278297,17720,1,5,0
4352889,384930,47620,1,5,0
4353073,290927,423,1,4,0
4353976,200728,423,1,2,0
4354432,93154,54593,1,5,0
4354522,353383,1508,1,5,0
4354685,349041,14812,1,4,0
4354839,468093,1368,1,4,0
4354938,8600,1368,1,4,1
4355372,102355,423,1,1,0
4356268,374936,4422,1,2,0
4356628,49281,19534,1,5,0
4357292,427222,22465,1,2,0
4357664,139803,321572,1,0,0
4357769,384410,1508,0,0,0
4359310,163197,1368,1,5,0
4359400,74462,1368,1,5,0
4359835,405217,1368,1,5,0
4360021,431157,389707,1,4,0
4360487,207912,1368,0,0,0
4360728,164173,350640,0,0,0
4360772,306319,19534,1,3,0
4360976,105455,39798,0,0,0
4361534,55675,17720,0,0,0
4361841,240396,1368,1,4,0
4362798,298396,1368,1,5,0
4363040,235525,1508,0,0,0
4363673,60269,190110,1,4,1
4364362,209483,1508,1,5,0
4365538,303204,18805,0,0,0
4365742,19423,21293,1,4,0
4365916,71539,100284,0,0,0
4366294,144906,1508,0,0,0
4366646,46331,1368,1,5,0
4367095,85385,1368,0,0,0
4367126,126674,17720,1,5,0
4367797,306055,2404,1,5,0
4367953,288631,14067,1,0,0
4369010,35376,1368,0,0,0
4369332,797909,1368,0,0,0
4370042,403609,9924,1,0,0
4370355,128968,22462,1,3,0
4371339,202215,17720,1,4,0
4371846,406706,1508,0,0,0
4372347,377821,1368,0,0,0
4373327,286326,79029,0,0,0
4373506,421551,245861,0,0,1
4374653,434212,14067,1,4,1
4374766,278932,14063,1,2,0
4375327,186660,14067,0,0,0
4376127,256893,23012,0,0,0
4376571,67713,98243,0,0,0
4377571,324522,423,0,0,0
4378553,51924,14063,1,5,0
4380013,143379,385754,0,0,0
4381035,62464,28669,0,0,0
4381065,148007,18600,0,0,0
4381811,167624,27342,1,5,0
4384139,75593,125691,0,0,0
4384178,231559,752749,0,0,0
4384193,362106,1368,1,0,0
4384248,798477,1508,1,4,0
4384402,73885,1368,1,0,0
4384546,249594,64485,0,0,0
4384791,422259,51600,1,3,0
4387056,281028,1368,1,2,0
4387232,287549,1368,0,0,0
4387886,698384,842536,1,3,0
4388499,490031,14067,1,3,0
4388807,120880,27342,0,0,0
4389285,385005,1368,1,5,0
4390272,67848,811878,1,4,0
4391822,306384,286837,0,0,0
4392058,840316,14812,1,3,0
4392283,269726,1403,0,0,0
4392599,411458,1508,0,0,0
4392985,70159,1508,0,0,0
4393304,404284,1368,0,0,0
4393342,178036,75579,0,0,0
4394662,338624,1368,0,0,0
4395285,113618,113671,0,0,0
4395346,133160,62399,0,0,0
4395557,356587,1368,0,0,0
4395598,361277,103308,1,5,0
4396617,328442,14067,1,5,0
4396930,340754,17720,1,4,0
4397766,379443,1368,0,0,0
4398485,254856,1368,0,0,0
4400062,24343,678824,0,0,0
4400709,435895,1368,0,0,0
4401364,406736,51107,0,0,0
4401609,277967,18600,0,0,0
4402875,431596,423,0,0,0
4403687,380750,136981,0,0,0
4404229,286263,1368,1,0,0
4404245,34921,148900,0,0,0
4404352,411837,1368,0,0,0
4404457,99516,53774,0,0,0
4404612,257995,1368,0,0,0
4404902,30709,1368,0,0,0
4405269,228181,1876030,0,0,0
4405333,67405,5894,0,0,0
4407099,87084,14067,1,2,0
4407987,334577,17720,0,0,0
4408252,658833,1368,1,5,1
4408807,436325,1368,1,4,0
4409677,134761,36253,1,4,1
4409880,421412,199753,1,4,0
4410687,147191,1368,1,5,0
4411009,358573,667447,0,0,0
4411926,8730,14812,0,0,0
4412024,402937,98246,0,0,0
4412295,319434,51104,0,0,0
4412871,197558,59854,1,5,0
4412917,153616,148900,0,0,0
4413055,149423,1368,1,3,0
4413188,288031,64582,0,0,0
4413536,712132,1368,0,0,0
4414111,124972,1368,0,0,0
4414514,393569,47620,1,4,0
4414797,433097,17720,1,4,0
4415068,366344,15943,1,5,0
4416436,74170,14067,1,1,1
4416772,216454,162186,1,3,0
4418582,333234,22462,1,4,0
4418944,319353,17720,1,4,0
4419655,27810,18906,1,5,0
4419838,199705,1368,0,0,0
4420412,108277,14067,1,3,1
4421242,18062,1508,1,5,0
4421577,762561,14067,1,5,0
4421949,252062,22460,1,5,0
4422325,639862,14067,0,0,0
4422937,338238,1368,1,3,0
4423141,58557,1508,1,4,0
4424006,107647,1163220,1,3,0
4424670,291933,19053,0,0,0
4425025,242067,623490,1,4,0
4425351,221648,1368,1,4,1
4425384,341182,1508,0,0,0
4426042,196385,269670,0,0,0
4426435,430722,1368,1,4,0
4426701,15835,895183,1,5,0
4427001,128270,1368,1,5,0
4427098,372109,844920,0,0,0
4427391,612730,19534,1,5,0
4428277,395184,1403,1,3,0
4428341,119234,1368,0,0,0
4428414,772697,1368,1,5,1
4428497,140994,18805,0,0,0
4428693,266799,19054,1,3,0
4428722,149861,113671,1,3,0
4428968,278994,423,1,5,0
4428980,184541,1368,1,4,0
4429228,350883,357894,1,4,0
4429920,359320,16204,1,3,0
4430115,314817,51607,0,0,0
4431054,325173,68512,0,0,0
4431140,31074,183222,1,3,0
4431653,267143,1368,1,0,0
4431706,374111,1508,0,0,0
4432658,65144,19534,1,5,0
4432864,149386,23012,1,5,0
4433193,130671,14067,0,0,0
4433427,707828,1368,1,0,0
4433922,313147,113671,1,4,0
4434676,277974,423,0,0,0
4434796,110334,163890,1,4,0
4435105,314269,47620,1,4,0
4435352,59905,23055,0,0,0
4435798,76941,183222,0,0,0
4436612,261519,6600,0,0,0
4436726,232688,1368,0,0,0
4437065,224319,21293,1,3,0
4437473,420619,23055,1,5,0
4437926,90602,23012,0,0,0
4437951,173981,23055,0,0,0
4438907,383667,1368,0,0,0
4438932,183654,24711,0,0,0
4438943,153724,64485,0,0,0
4439172,437437,1368,0,0,0
4439333,257092,14067,0,0,0
4440240,295770,1368,0,0,0
4441369,754791,1368,0,0,0
4441426,225826,14067,1,4,0
4441429,111710,47766,1,5,0
4442538,336844,1368,0,0,0
4442630,293346,1508,1,3,0
4442929,50835,105077,1,3,0
4443521,128240,14063,0,0,0
4443862,20287,16204,1,3,0
4444560,651173,423,1,5,0
4444663,80621,14067,1,5,0
4445787,8796,14063,0,0,0
4448421,230080,1508,0,0,0
4448517,8807,14812,1,4,1
4448962,410055,1508,1,4,0
4449416,864010,2045146,0,0,1
4450638,405648,39307,1,4,0
4451267,159749,13892,0,0,0
4451884,232512,1368,0,0,0
4452154,14337,51107,1,5,0
4452576,223417,90091,0,0,0
4453010,405400,264929,0,0,0
4453664,289455,1368,1,5,1
4453770,317053,423,0,0,0
4454683,412268,423,1,3,0
4454748,154296,1367,0,0,0
4454831,427112,1403,0,0,0
4455063,82140,204015,0,0,0
4455268,136562,587312,0,0,0
4456635,32669,49830,0,0,0
4457531,249547,37264,0,0,0
4459664,362938,50621,0,0,0
4459713,177910,22465,1,2,0
4461420,223899,286123,1,5,1
4461957,858634,14067,1,5,0
4462247,290537,38116,0,0,0
4463128,65039,1508,1,5,0
4463347,109661,1368,0,0,0
4463752,164947,246403,0,0,0
4464689,317263,18600,0,0,0
4465301,712465,16204,0,0,0
4465964,578573,14067,1,5,0
4466226,112492,212328,0,0,0
4466427,228007,14812,1,5,0
4467148,39722,1368,1,5,0
4468133,119057,14812,1,3,0
4468530,354190,19534,1,5,1
4468572,192242,640166,1,2,1
4470174,30339,95670,1,4,0
4470543,32907,47766,1,4,1
4470553,260908,1508,0,0,0
4470840,78343,1477269,1,4,0
4471174,17687,111007,0,0,0
4471243,272565,19054,0,0,0
4472723,374473,51107,0,0,0
4473355,169809,423,1,5,0
4474180,365811,1368,1,5,1
4474745,248288,1368,1,5,0
4474949,17566,115064,1,5,0
4475218,225621,22462,1,5,0
4475357,186649,1092566,0,0,0
4476258,101184,1368,1,0,0
4478207,162954,75579,1,5,0
4478428,76667,1368,1,0,0
4479600,163402,51923,1,5,0
4479757,83639,51104,0,0,0
4480240,321635,106175,1,4,0
4480272,153165,1368,1,4,0
4480691,338079,4364,1,5,0
4482168,8881,1508,1,0,0
4483147,638421,1368,0,0,0
4483542,83084,1368,0,0,0
4484402,38248,1368,1,3,0
4485054,441913,1367,1,3,0
4485651,418196,160425,1,4,1
4485742,286991,17720,0,0,0
4485969,92967,34545,0,0,0
4486285,370216,17125,1,3,0
4487636,22986,1367,1,3,0
4488493,431392,233511,1,5,0
4489097,239627,1368,1,5,0
4489353,364090,839006,1,2,0
4490782,394914,1368,1,4,0
4490850,324448,47620,1,5,0
4491052,22474,80316,1,4,0
4491223,423284,926665,0,0,0
4491741,177912,1368,0,0,0
4493530,400583,18600,1,3,0
4493776,170271,14067,1,3,0
4494721,367236,350642,0,0,0
4495089,395157,1368,0,0,0
4495729,224231,559111,0,0,0
4496610,344313,11219,1,3,0
4496918,350891,36253,0,0,0
4497178,51385,18906,1,5,0
4497598,382112,14812,1,4,1
4499572,155882,1368,0,0,0
4500256,67408,441408,0,0,0
4500994,195992,16204,0,0,0
4501171,214928,17125,1,5,0
4501597,197744,1368,1,0,1
4501986,386648,116231,0,0,0
4502948,173831,22465,0,0,0
4503003,134677,76748,0,0,0
4503263,390228,14067,1,3,0
4503289,126774,715269,1,5,0
4503387,390276,36258,1,4,0
4503559,75252,286123,0,0,0
4504632,41459,14067,1,3,0
4505094,278714,14067,1,3,0
4505334,44869,1368,0,0,0
4507294,375150,111532,0,0,0
4507649,425590,51104,0,0,0
4508760,349251,51607,0,0,0
4508831,242826,1508,0,0,0
4509556,411261,59854,0,0,0
4509910,362230,14812,1,5,0
4509935,369895,36258,0,0,0
4510456,305009,1368,1,5,0
4511440,395187,1368,0,0,0
4512005,225023,1368,0,0,0
4513021,156513,17125,0,0,0
4514001,132576,75579,0,0,0
4514136,118956,36258,0,0,0
4514380,31083,71459,0,0,0
4515169,442574,39307,0,0,0
4515394,38576,36253,1,4,0
4516501,408826,34545,1,4,0
4516807,110535,71457,1,4,1
4516831,164375,14812,1,0,0
4517267,310778,59854,0,0,0
4517299,439598,1368,0,0,0
4517443,185141,90091,1,5,0
4517536,425172,423,1,4,0
4518023,140513,6600,0,0,0
4518025,438030,1368,0,0,1
4518028,221546,48002,0,0,0
4518261,136754,211184,1,3,1
4518946,295763,113671,1,3,0
4519828,362710,423,1,4,0
4519861,364470,62399,1,3,1
4520129,146137,14812,0,0,0
4520763,620303,1368,0,0,0
4521265,220825,18600,0,0,0
4521593,180775,16204,0,0,0
4521631,15137,36258,0,0,0
4521904,8943,39307,1,5,0
4522430,114672,59854,1,2,0
4523327,43584,95670,0,0,0
4523452,242575,6600,0,0,0
4523890,489596,14067,1,5,0
4524121,764106,21293,1,5,0
4524244,431744,212326,1,5,0
4524642,360510,22465,1,4,0
4525262,88450,22465,1,5,0
4525624,307818,1368,0,0,0
4526965,38390,1367,0,0,0
4528149,355863,333127,1,4,0
4528456,140153,51104,0,0,0
4528848,404747,51600,1,3,0
4528860,299892,423,1,4,0
4529520,278553,1368,1,5,0
4529526,213107,488644,0,0,0
4530613,8962,1368,1,5,1
4530695,62639,14067,1,4,0
4531793,689312,423,0,0,0
4532041,358396,18600,1,5,0
4532211,374719,14067,0,0,0
4532228,106312,19534,0,0,0
4532967,36052,113671,1,4,0
4533239,270394,1508,0,0,0
4533304,155155,1368,0,0,0
4536326,125814,399062,0,0,0
4537792,49661,1368,1,5,1
4537879,111221,38116,1,4,0
4538354,294028,423,1,5,0
4538421,504621,1529315,0,0,0
4538564,138707,15719,0,0,0
4538626,160714,59854,1,5,0
4538884,251640,1368,0,0,0
4539033,166584,19534,0,0,0
4539618,40244,79589,0,0,0
4539661,361938,14812,1,4,0
4539676,292420,13892,0,0,0
4539926,240105,239643,1,4,0
4540031,93401,14067,0,0,0
4540294,170952,36253,0,0,0
4540405,32716,12067,0,0,0
4541296,117750,64482,0,0,0
4541552,384322,19534,0,0,0
4541577,369806,14063,1,0,0
4543495,369881,14067,0,0,0
4543949,219695,423,1,5,0
4544230,211842,50621,1,3,0
4544284,206399,1368,0,0,0
4546595,315067,17125,1,4,0
4546978,52441,423,1,1,0
4547351,60760,1368,1,3,1
4548348,836364,583759,0,0,0
4548640,108985,51107,1,0,1
4548795,112783,36475,1,4,0
4549356,38496,1368,0,0,0
4549687,377366,14067,1,5,0
4549817,15437,1368,1,4,0
4550049,439538,14812,1,3,0
4550071,210339,13892,0,0,0
4550651,351502,1368,0,0,0
4551038,273876,18805,0,0,0
4551092,325793,1368,1,0,0
4551667,265103,18600,0,0,0
4551674,26634,64482,1,4,0
4551826,483467,1368,0,0,0
4552171,279236,102241,1,3,0
4552203,121240,423,1,4,0
4552295,157877,51607,1,4,0
4552382,122866,19054,1,2,0
4552496,46373,1368,1,0,0
4552873,798636,1368,0,0,0
4553322,116316,1368,1,5,1
4554156,95579,1403,0,0,0
4554255,411455,105077,1,3,0
4554779,359138,423,1,3,0
4557357,9006,19054,0,0,0
4557412,361479,100284,0,0,0
4558458,255569,14063,1,3,0
4558848,331673,34540,1,4,0
4558908,415405,14812,0,0,0
4559973,290431,14067,1,4,1
4560369,371601,1368,0,0,0
4560632,276484,17720,1,5,0
4560716,71850,95670,0,0,0
4561826,551355,23713,0,0,0
4562160,66533,22462,1,3,0
4562476,114733,1508,0,0,0
4562929,223680,17125,1,0,0
4563026,187389,11219,0,0,0
4564059,28829,131093,1,5,0
4564224,78555,36258,0,0,0
4564427,423178,1368,0,0,0
4564760,287920,113671,1,4,0
4565181,123560,16204,1,4,1
4565418,350131,75579,1,3,0
4566132,129767,14067,1,0,0
4566422,27162,212326,1,5,0
4566812,61723,1508,1,0,0
4567007,814403,14067,0,0,0
4568239,323915,346280,1,2,1
4568272,201249,19534,1,5,0
4569555,408175,307631,1,3,0
4570184,105922,14812,0,0,0
4570774,382657,105077,0,0,0
4570926,117794,19534,0,0,0
4571019,144080,14063,1,5,1
4571227,13730,1368,1,4,1
4571242,124186,264929,0,0,0
4571475,383393,6600,1,0,0
4572073,310236,1368,1,5,0
4572279,161591,14067,1,5,0
4573261,155631,22460,1,3,0
4573348,157704,212326,1,4,0
4573413,359363,15719,0,0,0
4574271,25308,249508,0,0,0
4574506,157123,39307,0,0,0
4574995,327354,34540,0,0,0
4578764,355162,423,0,0,0
4578861,171206,17720,1,5,0
4579153,86847,1508,1,5,1
4580382,9048,12067,0,0,0
4580865,52397,1368,0,0,0
4581622,429338,1368,0,0,0
4581639,50576,67086,0,0,0
4582224,229917,1367,0,0,0
4582486,384642,1368,1,5,0
4582866,73001,14067,0,0,0
4583024,236361,1368,0,0,0
4583454,14468,19534,1,3,0
4583479,302819,113671,0,0,0
4584296,86685,14063,1,3,0
4584953,849071,14067,1,4,0
4585138,187048,1508,1,4,0
4585246,241647,14067,0,0,0
4585358,273671,23055,0,0,0
4585867,231226,423,1,3,0
4586721,9062,721325,1,3,0
4586847,141326,1368,0,0,0
4586958,174307,22460,1,4,0
4587968,93736,198361,1,0,0
4588386,350685,403648,0,0,0
4588389,32255,1368,1,5,0
4588670,66092,1368,1,5,0
4588964,146213,16204,1,5,0
4590126,424497,37264,1,2,0
4590357,327833,17720,1,4,0
4590705,133548,1508,1,4,0
4591657,353277,38116,0,0,0
4593155,288647,39307,1,5,0
4593517,180425,51600,1,5,0
4593745,133173,1368,1,5,0
4594045,221906,1368,1,5,0
4594414,384174,1368,0,0,0
4594563,341536,1508,1,5,0
4594801,381889,100287,1,5,1
4595212,318665,223349,1,3,0
4595345,49552,24530,1,5,0
4595765,490859,14063,0,0,0
4595795,126642,1368,0,0,0
4595814,583758,19054,1,5,0
4595907,145911,423,0,0,0
4595938,106903,22208,0,0,0
4595992,323326,1508,0,0,0
4596072,185777,29395,1,4,1
4597444,389111,1508,0,0,0
4597578,285704,1508,0,0,0
4597910,193152,1368,1,4,0
4598244,102792,18600,0,0,0
4598513,317179,423,0,0,0
4598719,303742,1368,0,0,0
4598772,357542,1367,0,0,0
4598905,364302,1368,0,0,0
4599066,175310,14812,1,4,0
4599378,248078,36258,0,0,0
4599393,396797,51600,0,0,0
4599941,352910,1368,1,4,0
4600352,94268,34540,1,2,0
4600534,370883,51104,0,0,0
4600817,306041,18600,1,4,0
4600830,430430,19054,1,2,1
4601281,426419,423,1,4,0
4603089,11193,1368,0,0,0
4603478,61119,51600,1,4,0
4603909,483548,180913,0,0,0
4603920,20417,37264,1,0,0
4604431,154173,14812,0,0,0
4604486,343061,1368,0,0,0
4604710,24625,50621,0,0,0
4605326,127996,1368,0,0,0
4605842,210900,1508,0,0,0
4605848,400881,59854,0,0,0
4606199,232498,375118,0,0,0
4606327,304714,1508,0,0,0
4606609,602334,19534,1,4,0
4607247,681654,1368,1,0,0
4607798,195817,59854,0,0,0
4607877,150203,816465,1,5,0
4608190,15577,6600,0,0,0
4608292,65718,1368,0,0,0
4610150,351619,565509,0,0,0
4610263,676539,1508,1,5,0
